CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1387,EX KATUGODA,"No. 1/389, Matara Road,Katugoda, Galle",6.033562,80.236867,Cargills,2/24/2025
1484,FC MARINE CITY,"No 46, Station Road,Dehiwala.",6.8316101,79.8635,Cargills,2/24/2025
1481,FC MATALE2,"No. 666,Trincomalee street,Matale",7.4698,80.6217,Cargills,2/24/2025
1394,EX GALAGEDARA,"No. 200/C Hospital Junction, Galagedara.",7.3727659,80.5219199,Cargills,2/24/2025
1393,EX MULLAITTIVE,"No 197, P.W.D.Road , Mullathiv",6.889804,79.916192,Cargills,2/24/2025
1717,EX POOJAPITIYA,"No 6/1/C, Owissa Road, Poojapitiya.",7.3784973,80.586694,Cargills,2/24/2025
1726,EX ANAMADUWA,"No 106, Puttalama Road, Anamaduwa.",7.8776367,80.0109366,Cargills,2/24/2025
1727,EX MAGGONA,"No. 396/5, Galle Road, Maggona",6.4859894,79.9832676,Cargills,2/24/2025
1728,EX ASCON RESIDENCE,"No. 608-1/35, Dr. Danister de Silva Mawatha, Dematagoda.",6.9327474,79.8803715,Cargills,2/24/2025
1724,EX NELUWA,"No. 10, Sawijaya Building, Dellawa Road, Galle.",7.70706035,80.65340183,Cargills,2/24/2025
1490,FC NARAMMALA,"No. 161, Negombo Road,Narammala.",7.4283006,80.2144459,Cargills,2/24/2025
1718,EX AHANGAMA,"No.55/A,Galle Road, Piyadigama, Ahangama.",6.8388379,79.8669957,Cargills,2/24/2025
1735,EX MALKADUWAWA,"FOOD CITY  EXPRESS â€“MALKADUWAWA,Molawatta, Malkaduwawa,Kurunegala.",7.244102,80.59864,Cargills,2/24/2025
1739,EX MAKULUDUWA,"No 16 B,Makuluduwa,Piliyandala.",6.8153272,79.9349491,Cargills,2/24/2025
1736,EX KATARAGAMA,"No 53/1/1/2, Sella Road, Kataragama.",6.968444,80.770424,Cargills,2/24/2025
1741,EX MANNAR,"No Road 01 ,Pallimulei Mannar",8.9772444,79.9137786,Cargills,2/24/2025
1738,EX KALMUNAI,"Cargills Food City, Saindhamaruthu, Kalmunai",7.3983722,81.8327841,Cargills,2/24/2025
1743,EX KEKIRAWA,"No 15, Malawa Village,Central Road, Kekirawa",8.0405114,80.5941622,Cargills,2/24/2025
1745,EX RAHULA JUNCTION,"No. 39,Perera MW,Buthgamuwa Rd,Rajagiriya",6.9093966,79.8985781,Cargills,2/24/2025
1746,EX MALIGAWATTE2,"No.227, Saddharma Mawatha, Maligawatte, Colombo 10",6.938669,79.874888,Cargills,2/24/2025
1749,EX ALADENIYA,"No. 418/A, Kurunegala Road,Aladeniya,Werallagama â€“ Kandy.",7.3272275,80.5932034,Cargills,2/24/2025
1550,FC MATARA 02,"No. 28,37 ,Araliya Mawatha ,Kotuwegoda ,Matara.",6.0240512,80.7976573,Cargills,2/24/2025
1559,FC ANURADHAPURA 02,"No.46 Maithreepala Senanayeke Mawathe,Anuradapura",6.9413418,80.1894709,Cargills,2/24/2025
1498,FC KURUNEGALA 03,"Cargills food city No.200/Colombo road,Kurunegala - 03",6.714712,80.063782,Cargills,2/24/2025
1571,FC DAMBULLA 02,"No.166, Kurunegala Rd, Dambulla",7.86,80.65167,Cargills,2/24/2025
1567,FC KEGALLE 02,"No: 75/10, Hitinawatta Rd, Nidahas Mw, Kegalle",7.2532006,80.3454132,Cargills,2/24/2025
1584,FC MAHIYANGANAYA,"NO.113,TILE FACTORY RD,MAHIYANGANAYA",7.31667,80.98333,Cargills,2/24/2025
1756,EX BINDUNUWEWA,"Cargill Food City - Express, HILL SIDE, BINDUNUWEWA",6.911341,79.865033,Cargills,2/24/2025
1579,FC MIRISSA,"Mahawaththa,  Galle Road, Mirissa.",5.9493634,80.4558128,Cargills,2/24/2025
1760,EX THALDUUWA,"No. 499/A, Thalduwa, Avissawella",6.9522325,80.2125947,Cargills,2/24/2025
1589,FC ALUTHGAMA 02,"No:107 or 107/3, Galle Rd, Kaluwamodara, Aluthgama",6.43333,79.99972,Cargills,2/24/2025
1592,FC PILIMATHALAWA 02,"No. 231 ,Urapola, Pilimathalawa.",7.2682337,80.5412865,Cargills,2/24/2025
1759,EX MARADANA 02,"205 1/1 ,Maradana Road ,Colombo 10.",6.99903,79.877956,Cargills,2/24/2025
1763,EX URAGASMANHANDIYA,"No. 5 , L.S.Mawatha ,Uragasmanhandiya.",6.981862,80.655775,Cargills,2/24/2025
1762,EX NAWAGAMUWA,"No. 847 ,Avissawella Road, Nawagamuwa.",6.9051,80.0131,Cargills,2/24/2025
1597,FC RAMBUKKANA,"No:35,DM Dissanayake Kumarathunga Mawatha, Rambukkana",7.3239273,80.3957479,Cargills,2/24/2025
1768,EX ELPITIYA,"No. 22 A , Pituwala Road, Elpitiya",6.233142,80.19275,Cargills,2/24/2025
1902,FC COLOMBO CITY CENTER,"No 137, Sir James Pieris Mawatha, Colombo 02",6.934744,79.842725,Cargills,2/24/2025
1766,EX PINNADUWA FAIRWAY,"South Tower , Fairway Residencies , Pinnaduwa ,Galle.",7.596745,81.724271,Cargills,2/24/2025
1546,FC RATNAPURA 03,"No.496 Colombo Rd, Weralupa, Rathnapura",6.68610125,80.40792433,Cargills,2/24/2025
1594,FC JAYA ROAD,"No.1594, Food City Jaya Road, Colombo 04",6.934744,79.842725,Cargills,2/24/2025
1770,EX PALAPATHWELA,"R.R.B.BANK BULDING, PALAPATHWALA",8.927492,80.512242,Cargills,2/24/2025
1548,FC BIYAGAMA,"No.452, New Kandy Rd, Biyagama",6.9526193,79.9940302,Cargills,2/24/2025
1545,FC GLORIOUS RESIDENCE,"No.167 Bandaranayeka Rd,Colombo 12",6.934744,79.842725,Cargills,2/24/2025
1761,EX NARAHENPITA,"No.522,Elvitigala Mawatha, Narahenpita",6.8928,79.8757,Cargills,2/24/2025
1600,EX GALAHA ROAD,"No. 24 ,Galaha Road ,Peradeniya.",7.2621872,80.599196,Cargills,2/24/2025
1773,EX UNAWATUNA,"No.134 Matara Rd, Unawatuna",6.0212,80.2503,Cargills,2/24/2025
1608,FC KOLLUPITIYA 02,"No. 271/1 ,Galle Road ,Colpetty",6.786499,79.884319,Cargills,2/24/2025
1774,EX DEHIWALA,"No.21, Hill Street, Dehiwala.",6.851319,79.86656,Cargills,2/24/2025
1616,FC POLONNARUWA,"No.13, f1, Hospital Junction, Polonnaruwa",6.8397967,79.9940385,Cargills,2/24/2025
1776,EX MALIGAWATTE 03,"No. 67, Pradeepa Rd, Maligawatta , Colombo 10",6.9349043,79.8695578,Cargills,2/24/2025
1772,EX LABUDUWA,"No. 52/A Thotagoda, Akmeemana",6.3567576,79.7803792,Cargills,2/24/2025
1777,EX RIKILLAGASKADA,"No.54, Dimbulkumbura Rd, Rikillagaskada",7.1515836,80.8098041,Cargills,2/24/2025
1778,EX DEVINUWARA,"No.144G/144H Tangalle Rd, Devinuwara",5.961752,80.6868,Cargills,2/24/2025
1497,FC DEMATAGODA 02,"02 Dematagoda Road, Maligawatta, Colombo 00900, Sri Lanka",6.9307223,79.8769341,Cargills,2/24/2025
1549,FC BOMIRIYA,"Bomiriya, Western Province, Sri Lanka",6.9317092,80.007264,Cargills,2/24/2025
1555,FC BLOEMENDHAL,"Bloemendhal, Colombo, Western Province, Sri Lanka",6.9494004,79.8676546,Cargills,2/24/2025
1607,FC GAMPOLA 02,"02 Gampola Road, 20400, Sri Lanka",7.26224,80.593023,Cargills,2/24/2025
1614,FC KOLONNAWA 02,"02 Kolonnawa Road, Kolonnawa 10600, Sri Lanka",6.932583,79.891126,Cargills,2/24/2025
1619,FC KULIYAPITIYA 02,"02 Pannala - Kuliyapitiya Road, Kuliyapitiya 60200, Sri Lanka",7.4695373,80.0263868,Cargills,2/24/2025
1650,FC W. A. SILVA MAWATHA,"W. A. Silva Mawatha, Wellawatte, Colombo 00600, Sri Lanka",6.8763511,79.864268,Cargills,2/24/2025
1651,FC KARAPITIYA 02,"02 Karapitiya Road, Pilana 80120, Sri Lanka",6.04778,80.271965,Cargills,2/24/2025
1655,FC WALGAMA,"Walgama, Southern Province, Sri Lanka",5.9424672,80.5149276,Cargills,2/24/2025
1659,FC MATALE 03,"03 Kandenuwara - Matale Road, Bandarapola 21300, Sri Lanka",7.4507599,80.6635308,Cargills,2/24/2025
1661,FC GREEN PATH,"Green Path, 10250, Sri Lanka",6.865114,79.884346,Cargills,2/24/2025
1663,FC KIRIBATHKUMBURA,"Kiribathkumbura, Eriyagama, Central Province, Sri Lanka",7.2677289,80.5762641,Cargills,2/24/2025
1664,FC THANIPOLGAHA JUNCTION,"Thanipolgaha Junction (Galle), Southern Province, Sri Lanka",6.0456474,80.2251601,Cargills,2/24/2025
1667,FC AVISSAWELLA 02,"02 Avissawella-Ratnapura Road, Avissawella 10700, Sri Lanka",6.953939,80.2110522,Cargills,2/24/2025
1669,FC BADULLA 02,"No.02 New Bus stop ,Badulla, Badulla 90000, Sri Lanka",6.988164,81.057578,Cargills,2/24/2025
1670,FC MATHUGAMA 02,"02 Mathugama Road, Aluthgama 12080, Sri Lanka",6.4297028,79.9999083,Cargills,2/24/2025
1671,FC MAWATHAGAMA,"Mawathagama, North Western Province, Sri Lanka",7.4329884,80.4464094,Cargills,2/24/2025
1672,FC SLAVE ISLAND,"Slave Island (Colombo), Western Province, Sri Lanka",6.9246573,79.8502734,Cargills,2/24/2025
1676,FC BAUDDHALOKA MAWATHA,"Bauddhaloka Mawatha, Bambalapitiya, Colombo 00400, Sri Lanka",6.8959971,79.8567035,Cargills,2/24/2025
1678,FC KOTHALAWALA,"Kothalawala, Western Province, Sri Lanka",6.9226914,79.9797067,Cargills,2/24/2025
1680,FC KURUNEGALA 04,"04 Kurunegala Road, 61307, Sri Lanka",8.031019,79.828838,Cargills,2/24/2025
1697,FC TANGALLE 02,"Tangalle, Kotuwegoda, Tangalle 82300, Sri Lanka",6.03017455,80.79284668,Cargills,2/24/2025
1779,EX UDAWALAWA,"Udawalawa Fisheries Bungalow, Pubudu Mawatha, Udawalawe 70190, Sri Lanka",6.4097927,80.8264548,Cargills,2/24/2025
1780,EX MORAWAKA,"Morawaka, Southern Province, Sri Lanka",6.2612748,80.4917496,Cargills,2/24/2025
1781,EX AHUNGALLA,"Ahungalla, Southern Province, Sri Lanka",6.313789,80.0351217,Cargills,2/24/2025
1782,EX KANTHALE,Cargills Food City Express - Kanthale,8.3658759,81.0005239,Cargills,2/24/2025
1783,EX JAYANTHIPURA,"Jayanthipura (Polonnaruwa), North Central Province, Sri Lanka",7.9851962,80.9637754,Cargills,2/24/2025
1784,EX DODANGODA,"Dodangoda, Western Province, Sri Lanka",6.5547698,80.0242451,Cargills,2/24/2025
1785,EX GALLE FORT,"Galle Fort Hotel, Church Street, Talbot Town, Galle 80000, Sri Lanka",6.02662175,80.21768858,Cargills,2/24/2025
1787,EX BADDEGAMA,"Baddegama, Southern Province, Sri Lanka",6.1724812,80.1779163,Cargills,2/24/2025
1788,EX BADULLA,"Badulla, Uva Province, Sri Lanka",6.9900353,81.0570315,Cargills,2/24/2025
1790,EX HALDUMMULLA,"Haldummulla, Uva Province, Sri Lanka",6.7602163,80.8808852,Cargills,2/24/2025
1791,EX IBBAGAMUWA 02,"02 Ibbagamuwa-Kumbukgete-Madagalla Road, Kiribamuna 60506, Sri Lanka",7.6201012,80.4339444,Cargills,2/24/2025
1795,EX NOROCHCHOLAI,"Norochcholai, North Western Province, Sri Lanka",8.014741,79.7357052,Cargills,2/24/2025
1796,EX POTHUPITIYA,"Pothupitiya, Sabaragamuwa Province, Sri Lanka",6.429601,80.5114066,Cargills,2/24/2025
1797,EX PITIGALA,"Pitigala, Southern Province, Sri Lanka",6.3435755,80.2225563,Cargills,2/24/2025
1799,EX AMBANPOLA,"Ambanpola, North Western Province, Sri Lanka",7.9196719,80.239316,Cargills,2/24/2025
1800,EX HAPUGALA,"Hapugala, Southern Province, Sri Lanka",6.0757917,80.1975697,Cargills,2/24/2025
1801,EX PALLEBEDDA,"Pallebedda, Sabaragamuwa Province, Sri Lanka",6.4818813,80.7076416,Cargills,2/24/2025
1802,EX BULATHKOHUPITIYA,"Bulathkohupitiya, Sabaragamuwa Province, Sri Lanka",7.1049513,80.335745,Cargills,2/24/2025
1803,EX TANGALLE,"Tangalle, Southern Province, Sri Lanka",6.0219509,80.7959935,Cargills,2/24/2025
1806,EX THIHAGODA,"Thihagoda, Southern Province, Sri Lanka",6.0127562,80.565877,Cargills,2/24/2025
1807,EX WALASMULLA,"Walasmulla, Southern Province, Sri Lanka",6.1558503,80.6979578,Cargills,2/24/2025
1809,EX ARACHCHIKANDA,"Arachchikanda, Galle, Sri Lanka",6.1453,80.1285,Cargills,2/24/2025
1810,EX ALAWWA 02,"02 Alawwa-Giriulla Road, Alawwa 60288, Sri Lanka",7.3116348,80.2002468,Cargills,2/24/2025
1825,EX YATIYANTOTA,"Yatiyantota, Sabaragamuwa Province, Sri Lanka",7.0289554,80.2950276,Cargills,2/24/2025
1826,EX YMCA,"YMCA, Kotugodella Veediya, Mahaiyawa, Kandy 20000, Sri Lanka",7.29633835,80.63695459,Cargills,2/24/2025
1828,EX HIRIPITIYA,"Hiripitiya, North Western Province, Sri Lanka",7.656862,80.3692493,Cargills,2/24/2025
1834,EX VAVUNIYA,"Vavuniya, Northern Province, Sri Lanka",8.7593517,80.5000778,Cargills,2/24/2025
1836,EX RAIGAMA,"Raigama, Western Province, Sri Lanka",6.7186391,80.0108447,Cargills,2/24/2025
1840,EX WATAREKA,"Watareka, North Western Province, Sri Lanka",7.4044784,80.4390138,Cargills,2/24/2025
1841,EX URUBOKKA,"Urubokka, Southern Province, Sri Lanka",6.3075623,80.6313477,Cargills,2/24/2025
1842,EX KEKANADURA,"Kekanadura Cemetry, Thalpawila, Matara District, Sri Lanka",5.9653375,80.60438595,Cargills,2/24/2025
1843,EX THELDENIYA,"Police Station Theldeniya, Kandy - Mahiyanganaya- Padiyathalawa Road, Teldeniya 20900, Sri Lanka",7.3103509,80.7637281,Cargills,2/24/2025
1844,EX YANTHAMPALAWA,"Yanthampalawa, North Western Province, Sri Lanka",7.5004959,80.3485799,Cargills,2/24/2025
1845,EX PIDURUWELLA,"Piduruwella, Kegalle, Sri Lanka",7.0643,80.348,Cargills,2/24/2025
1847,EX HIKKADUWA 02,"02 Old Hikkaduwa Road, Baddegama 80200, Sri Lanka",6.1725221,80.1736055,Cargills,2/24/2025
1850,EX NINTAVUR,"Nintavur (Karaitivu), Eastern Province, Sri Lanka",7.3542053,81.8461203,Cargills,2/24/2025
1852,EX RANNA,"Ranna, Southern Province, Sri Lanka",6.0970103,80.8751364,Cargills,2/24/2025
1853,EX WEERAKETIYA,"Weeraketiya-Middeniya Road, Mandaduwa 82240, Sri Lanka",6.1542922,80.7687386,Cargills,2/24/2025
1854,EX KANNATHTHOTA,"Kannaththota, Sabaragamuwa Province, Sri Lanka",7.0828501,80.2721517,Cargills,2/24/2025
1858,EX THAMBUTHTHEGAMA,"NCP/A/TB/TB/Thambuththegama Primary School, Anuradhapura - Padeniya Road, Ikiriwewa 50240, Sri Lanka",8.1414941,80.2889295,Cargills,2/24/2025
1859,EX WIJERAMA MAWATHA,"Wijerama Mawatha, Cinnamon Gardens, Colombo 00700, Sri Lanka",6.9070207,79.872907,Cargills,2/24/2025
1862,EX PINNADUWA 02,"Akmeemana, Southern Province, Sri Lanka",6.0681239,80.2642681,Cargills,2/24/2025
1863,EX BATAPOLA,"Ambalangoda -Batapola Road, Ambalangoda 80300, Sri Lanka",6.2389569,80.0551829,Cargills,2/24/2025
1864,EX ARAYAMPATHY,"Arayampathy, Eastern Province, Sri Lanka",7.65761635,81.73927172,Cargills,2/24/2025
1866,EX MUTUR,"Mutur, Eastern Province, Sri Lanka",8.4579687,81.2667036,Cargills,2/24/2025
1867,EX KOPAY,"Kopay, Northern Province, Sri Lanka",9.7151701,80.0668497,Cargills,2/24/2025
1872,EX OVAL VIEW RESIDENCE,"Oval View Residencies, 120 Leslie Ranagala Mawatha, Borella, Colombo 00800, Sri Lanka",6.917823,79.885722,Cargills,2/24/2025
1887,EX POTHUHERA,"Pothuhera, North Western Province, Sri Lanka",7.4198002,80.3282461,Cargills,2/24/2025
1888,EX ISIPATHANA MAWATHA,"Isipathana Mawatha, Havelock Town, Colombo 00006, Sri Lanka",6.8881182,79.864413,Cargills,2/24/2025
1892,EX MABULGODA,"Mabulgoda, Colombo, Sri Lanka",6.8266,79.975,Cargills,2/24/2025
1896,EX ORION CITY,"Orion City IT Park, Orion City Entrance, Dematagoda, Colombo 00009, Sri Lanka",6.94052245,79.87887812,Cargills,2/24/2025
SCA2,Athurugiriya 2,"No. 175/12, Malambe Road, Athurugiriya",6.8772464,79.9899292,Keels,2/24/2025
SCAR,Arangala,"No. 730, Malabe Road, Arangala, Athurugiriya",6.887206,79.9675255,Keels,2/24/2025
SCBL,Boralasgomuwa,"No. 105/1, Kesbewa Road, Katuwala, Boralasgomuwa",6.83314,79.907294,Keels,2/24/2025
SCCC,Crescat,"No. 89, Crescat Boulevard, Galle Road, Colombo 03",6.917003,79.848217,Keels,2/24/2025
SCCM,Thalawathugoda,"No. 531, Capital Mall, Madiwela Road, Thalawathugoda",6.874709,79.934338,Keels,2/24/2025
SCDE,Dehiwala,"No. 268, Sir D.B. Jayathilake Mawatha, (Hill Street), Dehiwala",6.8512785,79.8659769,Keels,2/24/2025
SCED,Embuldeniya,"No. 303, Old Kottawa Road, Embuldeniya",6.8692513,79.9080518,Keels,2/24/2025
SCGS,Gamsabha,"No.315,High level road,Gangodawila,Nugegoda",6.8682939,79.8920467,Keels,2/24/2025
SCHG,Homagama,"No. 375/10A, Highlevel Road, Makumbura, Pannipitiya",6.8392272,79.9726949,Keels,2/24/2025
SCHR,Havelock Road,"No. 228, Havelock Road, Colombo 05",6.8802141,79.869512,Keels,2/24/2025
SCKE,Kotahena,"No. 01, Bonjeang Road, Colombo 13",6.726436,80.033863,Keels,2/24/2025
SCKH,Kohuwala,"No. 135, Dutugemunu Mawatha, Kohuwala",6.8684,79.8816,Keels,2/24/2025
SCKL,Kalubowila,"No. 53, Hospital Road , Kalubowila, Dehiwala",6.8637484,79.8685126,Keels,2/24/2025
SCKO,Kotte,"No. 581, Kotte Road , Pitakotte",6.8900532,79.9032684,Keels,2/24/2025
SCM2,Moratuwa Mall,"No. 340, K- Zone, Lakshapathiya, Moratuwa",6.7746821,79.8826095,Keels,2/24/2025
SCM3,Maharagama 2,"No. 184, Dehiwala Road, Maharagama",6.8469837,79.9265554,Keels,2/24/2025
SCMD,Marine Drive,"No. 35, Upathissa Road, Bambalapitiya, Colombo 04",6.8893104,79.8543553,Keels,2/24/2025
SCMG,Maharagama,"No. 226, High Level Road, Maharagama",6.8469973,79.9268651,Keels,2/24/2025
SCML,Mount Lavinia,"No. 388/A, Galle Road, Mount Lavinia",6.83389,79.86444,Keels,2/24/2025
SCNW,Nawala,"No. 459, Nawala Road, Rajagiriya",6.9174,79.8896,Keels,2/24/2025
SCPK,Pitakotte,"No. 216 A, Thalawathugoda Road, Pitakotte",6.87692,79.9272328,Keels,2/24/2025
SCPN,Pannipitiya,"No. 361, Highlevel Road, Pannipitiya",6.8462,79.9448,Keels,2/24/2025
SCPT,Pittugala ,"No. 296, Kaduwela Road, Pittugala, Malambe ",6.909663,79.9711355,Keels,2/24/2025
SCPY,Kohuwala 2,"No. 71, Sunethradevi Road, Kohuwala",6.8670544,79.8847353,Keels,2/24/2025
SCRJ,Rajagiriya 2,"No. 522, Kotte Road, Rajagiriya",6.9174,79.8896,Keels,2/24/2025
SCRM,Rathmalana,"No. 413, Galle Road, Rathmalana",6.837607,79.867514,Keels,2/24/2025
SCRT,Raththanapitiya,"No. 235, Horana Road, Raththanapitya, Boralasgamuwa",6.669219,79.991486,Keels,2/24/2025
SCSJ,Rajagiriya,"No. 475, Sri Jayawardenapura Road, Rajagiriya",6.9174,79.8896,Keels,2/24/2025
SCTB,Thimbirigasyaya,"No. 407, Thimbirigasyaya Road, Colombo 05",6.8959423,79.8732777,Keels,2/24/2025
SCTH,Thalahena,"No. 427, Kaduwela Road, Thalahena",6.9144935,79.9507612,Keels,2/24/2025
SCUP,Union Place,"No. 199, Union Place, Colombo 2",6.919438,79.859861,Keels,2/24/2025
SCWJ,Wijerama,"No. 4 & 6, Soratha Mawatha, Nugegoda",6.857649,79.908165,Keels,2/24/2025
SFGL,Galle,"No. 46, Colombo Road, Kaluwella, Galle",6.0328687,80.2147822,Keels,2/24/2025
SGKB,Kiribathgoda,"No. 94, Makola Road, Kiribathgoda",6.976833,79.929,Keels,2/24/2025
SGKY,Kelaniya,"No: 690, Biyagama Road, Pilapitiya, Kelaniya",6.9518701,79.9173819,Keels,2/24/2025
SGMH,Welisara,"No: 812, Negombo Road, Mahabage",7.02,79.8913,Keels,2/24/2025
SGWA,Wattala 2,"No. 384, Negombo Road, Wattala",6.9779,79.8898,Keels,2/24/2025
SIP2,Panadura 2,"No. 161, Galle Road, Walana, Panadura",6.7198096,79.9075006,Keels,2/24/2025
SKK2,Kandy 2,"No. 489, William Gopallawa Mawatha, Kandy",7.2923803,80.6339666,Keels,2/24/2025
SKKA,Kandy,"City Centre Compex, Level 1, L1 -14, Kandy (Pvt) Ltd, Kandy",7.2922234,80.6370835,Keels,2/24/2025
SMMR,Matara,"No. 227, Anagarika Dharmapala Mawatha, Nupe, Matara",5.94899,80.534952,Keels,2/24/2025
SCK3,Kottawa 3,"No. 139, Athurugiriya Road, Kottawa",6.8418687,79.9643923,Keels,2/24/2025
SCTG,Thalawathugoda 2,"No. 158, Pannipitiya Road, Thalawathugoda",6.8795875,79.9346861,Keels,2/24/2025
SGKR,Kerawalapitiya,"No. 315, Handala Road, Wattala",6.9779,79.8898,Keels,2/24/2025
SRRP,Rathnapura,"No. 09, Panadura Road, Moragahayata, Rathnapura",6.68278,80.39917,Keels,2/24/2025
SGEM,Enderamulla,"No. 75A, Enderamulla, Wattala",7.294566,80.560479,Keels,2/24/2025
SGKG,Kiribathgoda 2,"No. 197, Kandy Road, Kiribathgoda",6.9689794,79.911636,Keels,2/24/2025
SFGA,Galle 2,"No. 465,Wackwella Road, Kalegana, Galle",7.249624,80.453606,Keels,2/24/2025
SIKS,Kaluthara,"No. 735, Galle Road, Wettumakada, Kauthara South, Kaluthara",6.637392,79.96395,Keels,2/24/2025
SCET,Edmonton,"No. 25, Edmonton Road, Colombo - 5",6.8812862,79.8756536,Keels,2/24/2025
SGTY,Tyre Junction,"No. 498, Kandy Road, Dalugama, Kelaniya",6.9745876,79.918335,Keels,2/24/2025
SCMW,Moratuwa 3,"No. 16, St Peters Road, Moratuwa",6.7746821,79.8826095,Keels,2/24/2025
SNRU,Kurunegala 02,"No. 41, Bauddhaloka Mawatha, Kurunegala",7.4819039,80.3606205,Keels,2/24/2025
SCKZ,Kesbewa,"No. 220/1, Bandaragama Road, Kasbewa",6.736522,79.973667,Keels,2/24/2025
SIBE,Beruwala,"No. 167, Galle road, Beruwala",6.427337,79.9982066,Keels,2/24/2025
SGRA,Ragama,"No. 968, Mahabage Road, Ragama",7.0292,79.917,Keels,2/24/2025
SCGT,Gothatuwa,"No. 215, IDH Road, Gohtatuwa",6.930591,79.862641,Keels,2/24/2025
SMMS,Matara 2,"No 361, Welewatta Matara.",5.9645809,80.703268,Keels,2/24/2025
SCAD,Attidiya 02,"208, Aththidiya Road, Bellanthotha",6.8399552,79.8822694,Keels,2/24/2025
SIP4,Panadura 03,"267, Horana Road, Wekada, Panadura",6.7132,79.9026,Keels,2/24/2025
SYMT,Matale,"11, Nagolla Road, Mathale",8.330443,80.414068,Keels,2/24/2025
SGGP,Gampaha 2,"125, Colombo Road, Gampaha",7.0028467,79.9539103,Keels,2/24/2025
SCGO,Godagama,"551, Highlevel Road, Homagama",6.8412384,80.0034457,Keels,2/24/2025
SGKC,Kochchikade,"21, Negembo Road, Kochchikade",7.2657,79.8603,Keels,2/24/2025
SINL,Nalluruwa,"735, Galle Road, Nalluruwa, Panadura.",6.7132,79.9026,Keels,2/24/2025
SIAL,Aluthgama,"Ruwangiriâ€, Kaluwamodara, Galle Road, Aluthgama.",6.4394,79.9895,Keels,2/24/2025
SCWP,Wellampitiya,"230, Avissawella Road, Wellampitiya.",6.9372438,79.8962142,Keels,2/24/2025
SCPI,Piliyandala,"242, Colombo Road, Miriswatta, Piliyandala",6.0157315,80.7189695,Keels,2/24/2025
SLKV,Kegall,"No. 461, Kandy road, Kegalle.",7.253298,80.346275,Keels,2/24/2025
SGMI,Minuwangoda,"No.28, Veyangoda Road, Minuwangoda.",7.1696959,79.9458028,Keels,2/24/2025
SREP,Embilipitiya,"No 248, Pallegama Embilipitiya.",6.889804,79.916192,Keels,2/24/2025
SGJA,Ja Ella,"Â NO: 134 Minuwangoda Road, Kanuwana, Ja-Ela",7.0793775,79.8907632,Keels,2/24/2025
SPWN,Wennappuwa,"No: 28A, Chilaw Road, Wennappuwa",7.3893081,79.8319885,Keels,2/24/2025
SCMU,Mulleriyawa -Angoda,"No: 42D, Hospital Road, Angoda.",6.9869051,79.9291197,Keels,2/24/2025
SNRN,Kurunegala 03,"192, Puttalam Road, Kurunegala",7.6195581,80.246429,Keels,2/24/2025
SIGN,Gorakana,"No. 290, Old Galle Road, Gorakana, Panadura",6.7665598,79.8942365,Keels,2/24/2025
SIBM,Bandaragama,"No. 50, Panadura Road, Bandaragama",6.7063806,79.9745219,Keels,2/24/2025
SGN2,Negombo 2,"No. 339, Kimbulapitiya Road, Negombo",7.2051806,79.8532912,Keels,2/24/2025
SKGZ,Gampola,"27/2, Nawalapitiya Road, Gampola",7.1593404,80.5650356,Keels,2/24/2025
SPCH,Chilaw,"No. 110, Puttlam Road, Chilaw",7.57583,79.79528,Keels,2/24/2025
SCKJ,Kesbewa 2,"1059, Horana Road, Kesbewa Â ",6.7928137,79.9461733,Keels,2/24/2025
SGRD,Delpe,"No. 324, Kadawatha Road, Delpe Junction, Mahara",7.1602,80.5724,Keels,2/24/2025
SGND,Dalupotha,"No 555, Chilaw Road, Negombo",7.2194812,79.8453009,Keels,2/24/2025
SGEL,Eldeniya,"No. 434, Kandy Road, Ranmuthugala, Kadawatha",7.0047,79.96,Keels,2/24/2025
SCBI,Biyagama,"No. 306, New Kandy Road, Biyagama",6.9526193,79.9940302,Keels,2/24/2025
SREG,Ehaliyagoda,"No. 34, Rathnapura Road, Eheliyagoda",6.844854,80.273006,Keels,2/24/2025
SPMV,Maravila,"No. 40, Horagalla South, Colombo Road, Marawila. ",7.3893081,79.8319885,Keels,2/24/2025
SKKM,Katugasthota,"1416, Jaffna Road, Katugasthota",7.3443912,80.6178312,Keels,2/24/2025
SIHZ,Horana,"No. 233, Rathnapura Road, Horana",6.7159,80.0626,Keels,2/24/2025
SPPU,Puttalam,"# 89, Kurunegala Road, Puttalama.",8.031019,79.828838,Keels,2/24/2025
SGMP,Miriswatta,"No. 39, Gampaha Road, Miriswattha",7.0733989,80.01588013,Keels,2/24/2025
SCAK,Akuregoda,"No. 244, Pothuarawa Road, Akuregoda",6.8945264,79.9522318,Keels,2/24/2025
SCDR,Darley Road,"No. 460, T.B. Jaya Mawatha, Colombo 10.",6.922769,79.862045,Keels,2/24/2025
SGTI,Thihariya,"No. 120, Kandy Road, Thihariya",7.1198819,80.0619791,Keels,2/24/2025
SCSL,Shangri-La Mall,"One Galle Face Mall, Colombo.",6.92762985,79.84493183,Keels,2/24/2025
SHTA,Tangalle,"No. 281, Matara Road,Tangalle",6.024,80.7911,Keels,2/24/2025
SCPA,Piliyandala 2,"118/1 A, Maharagama road, Mavittara,Piliyandala",6.7999,79.9249,Keels,2/24/2025
