CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,APPROVE
1134,FC KARAGAMPITIYA,"176 , Hill  Street , Karagampitiya , Dehiwala",6.8559485,79.8629683,Cargills,True
1122,FC KELANIYA,"878 , Kandy  Road , Kelaniya",6.9517846,79.9132991,Cargills,True
1132,FC HOMAGAMA,"96 , High  Level  Road , Homagama .",6.8432762,80.0031833,Cargills,True
1118,FC KOHUWALA,"89, S.D.S. Jayasinghe Mawatha , Kohuwala, Nugegoda .",6.8649081,79.8996789,Cargills,True
1128,FC KOLONNAWA,"Urban  Council  Premises ,  Kolonnawa , Wellampitiya .",6.9424282,79.9045771,Cargills,True
1123,FC KOTTAWA,"87 , High level  Road , Kottawa .",6.8411652,79.9654324,Cargills,True
1154,FC DELKANDA,"352 B, Gamsaba Junsion , Delkanda.",7.327277,80.6382627,Cargills,True
1165,FC KOSWATTE,"290,  Kaduwela Road  ,  Koswatta.",6.908863,79.9313567,Cargills,True
1173,FC KOHUWALA 2,"No.106/3, Dutugemunu Street,   Kohuwala",6.8624842,79.8854983,Cargills,True
1178,FC MAHARAGAMA 2,"No.147,High Level Rd,  Maharagama.",6.8510951,79.9212011,Cargills,True
1176,FC MIRIHANA,"No.108,Jubilie Post,  Mirihana , Nugegoda.",6.8649081,79.8996789,Cargills,True
1177,FC NUGEGODA 2,"No.79,Stanley Thilakarathna Mawatha,  Nugegoda",6.8649081,79.8996789,Cargills,True
1168,FC WIJERAMA,"No.533,High Level Rd,  Wijerama  , Nugegoda.",6.8649081,79.8996789,Cargills,True
1197,FC ATHURUGIRIYA,"No.100, Main Road,     Athurugiriya.",6.8723185,80.0003875,Cargills,True
1285,FC PANNIPITIYA,"No.1499/A, Vidyala Junction, Hokandara Rd,  Pannipitiya",6.8463993,79.9484346,Cargills,True
1287,FC BOKUNDARA,"No. 201/1A,  Bokundara  , Piliyandala",6.8017575,79.9227313,Cargills,True
1295,FC MALABE 2,"No 162/7, Ratna Building New Kandy rd ,Weliwita Junction,  Malabe",6.9060787,79.9696277,Cargills,True
1290,FC BATTARAMULLA,"No. 103, Athul Kotte road,  Battaramulla.",6.8979941,79.9222869,Cargills,True
1284,FC RAJAGIRIYA 2,"No.385/01,Sri Jayawardanapura Mw,Welikada, Rajagiriya.",6.9094108,79.8942538,Cargills,True
1406,FC KOTIKAWATTA,"No.250, IDH Rd, Kotikawatta.",6.9345136,79.9059766,Cargills,True
1416,FC ETHULKOTTE,"No.906, Kotte Road, Ethul Kotte, Kotte",6.8867616,79.9187142,Cargills,True
1418,FC KALAPALUWAWA,"No. 21/8 Buthgamuwa Road, Kalapaluwawa, Rajagiriya",6.9094108,79.8942538,Cargills,True
1328,EX HABARAKADA,"No. 575/14 Borella Road, Habarakada, Homagama.",6.8432762,80.0031833,Cargills,True
1329,EX NEDIMALA,"No. 65 C, Pepiliyana Road, Nedimala, Dehiwala.",6.8559485,79.8629683,Cargills,True
1340,EX POLGAHAWELA,"No.23, Kurunagala Road, Polgahawela.",7.3274866,80.2934522,Cargills,True
1332,FC MATTEGODA,"No. 146/83, Salmal Pedesa, Mattegoda",6.8135488,79.9724245,Cargills,True
1452,FC THALAWATHUGODA,"No. 205/S, Pannipitiya Road, Thalawathugoda",6.8758648,79.9391936,Cargills,True
1344,EX DEPANAMA,"No. 205, Borella Road,Depanama,",7.873054,80.771797,Cargills,True
1348,EX PUGODA,"Cargills Food City, Hanwella Road,Kospitiyana,Pugoda.",6.9750337,80.1180967,Cargills,True
1354,EX CTG PILIYANDALA,"No. 120, CT Gardens,Gangarama Road,Thumbowila,Piliyandala.",6.8017575,79.9227313,Cargills,True
1346,EX MAWARAMANDIYA,"No. 470,Delgoda Road,Mawaramandiya.",6.9896112,79.9738229,Cargills,True
1465,FC DALUGAMA,"No.334/ Dalugama, Kelaniya",6.9517846,79.9132991,Cargills,True
1362,EX PITIPANA,No. 254/ F - Avissavella rd. Homagama.,6.8444164,80.0065919,Cargills,True
1347,EX MULLERIYAWA,"No. 378 / Avissawella Rd, mulleriyawa, angoda.",6.9367411,79.9270364,Cargills,True
1363,EX SIDDAMULLA,"No: 77, Sangarama Road,Siddamulla,Piliyandala.",6.8017575,79.9227313,Cargills,True
1473,FC STANLY TMW,"No. 143/5A, Stanly Thilakarathna Mawatha, Nugegoda.",6.8649081,79.8996789,Cargills,True
1378,EX RUKMALGAMA,"No. 33A,107/108,Rukmalgama,Pannipitiya.",6.8463993,79.9484346,Cargills,True
1380,EX POKUNUWITA,"No.07, Colombo Road, Pokunuwita",6.7288686,80.0297389,Cargills,True
1447,FC KOTTAWA 02,"No. 867, High level Road,Kottawa.",6.8411652,79.9654324,Cargills,True
1382,EX ARANGALA,"No. 462/2, Arangala Junction,Hokandara",6.8743192,79.9696277,Cargills,True
1479,FC THALAHENA,"No. 723, Thalangama North,Thalahena",6.9123126,79.9514464,Cargills,True
1392,EX GONAPOLA,"No 105, Horana Road, Gonapola",6.7563403,80.0171609,Cargills,True
1396,EX HAVELOCK CITY,"Club House Building, No. 324 ,Havelock city , Wellawatta.",6.8755308,79.8609984,Cargills,True
1487,FC PELAWATTA 02,"No.470,  PANNIPITIYA ROAD, PELAWATTA",6.40053,80.2120618,Cargills,True
1489,FC UDAHAMULLA,"NO. 465& 481. OLD KOTTAWA ROAD,Udahamulla",6.8665559,79.9150724,Cargills,True
1730,EX PANNIPITIYA OLD ROAD,"No 257, Old Road, Moraketiya,  Pannipitiya.",6.8463993,79.9484346,Cargills,True
1491,FC WERAHERA,"NO.202,PLILIYANDALA RD,WERAHERA,BORALESGAMUWA.",6.8409891,79.9017187,Cargills,True
1747,EX ICONIC RESIDENCE,"Iconic Residance , No 110, Parliament Rd , Rajagiriya",6.9094108,79.8942538,Cargills,True
1744,EX RAJAGIRIYA FAIRWAY,"No39, Perera Mawatha , Kotuwegoda",5.9450937,80.5528729,Cargills,True
1496,FC KAWDANA,"No.10 Attidiya Rd,Kawdana",6.8384853,80.3039419,Cargills,True
1750,EX MAGAMMANA,"No. 342/1 , Kahathuduwa Road ,Magammana ,Homagama",6.8432762,80.0031833,Cargills,True
1551,FC PILIYANDALA 02,"No.134,Moratuwa Rd,Piliyandala",6.8017575,79.9227313,Cargills,True
1493,FC HOMAGAMA 02,"NO.100, HIGHLEVEL ROAD, HOMAGAMA",6.8432762,80.0031833,Cargills,True
1557,FC THALAPATHPITIYA,"270/D, Thalapathpitiya Rd, Thalapathpitiya",6.8693785,79.9234678,Cargills,True
1752,EX KALUBOWILA,"No.2/A, Peris Rd, Kalubovila, Dehiwala",6.8559485,79.8629683,Cargills,True
1568,FC MILLENNIUM CITY,"No.383,Millennium City,Oruwala,Athurugiriya",6.8723185,80.0003875,Cargills,True
1561,FC WELLAMPITIYA,"No.214, Colombo Road, Wellampitiya.",6.9424282,79.9045771,Cargills,True
1569,FC ARAWWALA,"No: 675/1, Arawwala,Pannipitiya",6.8463993,79.9484346,Cargills,True
1575,FC HOKANDARA,"No: 450, Pannipitiya Rd, Hokandara",6.8743192,79.9696277,Cargills,True
1563,FC WIJERAMA 02,"No: 562, Gangodawila, Nugegoda",6.8649081,79.8996789,Cargills,True
1564,FC KOLAMUNNA,"No: 78/E, Madapatha Rd, Kolomunna",7.873054,80.771797,Cargills,True
1580,FC KATTIYA JUNCTION,"No.30,Old kesbewa road ,Gangodawila,Nugegoda.",6.8649081,79.8996789,Cargills,True
1582,FC GODAGAMA,"No. 179/1 ,Borella Road ,Godagama",6.8516746,80.0327001,Cargills,True
1558,FC KOSWATTE 02,"No. 07&7/3 ,Denzil Kobbekaduwa Mawatha ,Koswatta",6.908863,79.9313567,Cargills,True
1588,FC HOMAGAMA 03,"192,ATHURUGIRIYA RD, HOMAGAMA",6.8432762,80.0031833,Cargills,True
1578,FC KELANIYA 02,"No.284, Old Kandy Road,Kelaniya",6.9517846,79.9132991,Cargills,True
1583,FC SARANANKARA ROAD,"No :23 Sri Saranankara Rd, Kalubovila, Dehiwala",6.8559485,79.8629683,Cargills,True
1590,FC ATHURUGIRIYA 02,"No.91, Godagama Rd, Athurugiriya",6.8723185,80.0003875,Cargills,True
1542,FC KADUWELA 02,"No: 134 Colombo Rd,Kaduwela",6.929061,79.9827754,Cargills,True
1541,FC HIMBUTANA,"No. 174 ,Himbutana Road ,Mulleriyawa.",7.873054,80.771797,Cargills,True
1596,FC MALABE 03,"No. 412/2  A-B ,Athurugiriya Road, Malabe.",6.9060787,79.9696277,Cargills,True
1903,FC KOTIKAWATTA 02,"No.161 kudabothgamuwa, Angoda",6.9367411,79.9270364,Cargills,True
1771,EX JAYA MAWATHA,"No.1794, Jaya Mawatha, Dedigamuwa",6.898019,80.026944,Cargills,True
1540,FC DEPANAMA,DEPANAMA,6.8604633,79.9446302,Cargills,True
1547,FC GOTHATUWA IDH,GOTHATUWA IDH,6.9288713,79.9027493,Cargills,True
1618,FC POLGASOWITA,POLGASOWITA,6.7899358,79.9808143,Cargills,True
1652,FC KIRIBATHGODA 03,KIRIBATHGODA,6.9778284,79.9271523,Cargills,True
1654,FC MAHARA,MAHARA,6.9908661,79.9395566,Cargills,True
1657,FC OBESEKARAPURA,OBESEKARAPURA,6.9189465,79.8898816,Cargills,True
1665,FC KIRIBATHGODA 04,KIRIBATHGODA ,6.9778284,79.9271523,Cargills,True
1679,FC HOKANDARA 02,HOKANDARA ,6.8743192,79.9696277,Cargills,True
1681,FC PITAKOTTE 02,PITAKOTTE ,6.8808992,79.9052768,Cargills,True
1682,FC DELKANDA 02,DELKANDA ,7.327277,80.6382627,Cargills,True
1683,FC ATTIDIYA 02,ATTIDIYA ,6.8261828,79.881483,Cargills,True
1698,FC KOTTAWA 03,KOTTAWA ,6.8411652,79.9654324,Cargills,True
1794,EX MILLENNIUM CITY,MILLENNIUM CITY,7.121557,79.9101748,Cargills,True
1833,EX NSBM,NSBM,6.8202297,80.0395329,Cargills,True
1894,EX HOMAGAMA (KATUWANA ROAD),HOMAGAMA (KATUWANA ROAD),6.8341477,80.0039686,Cargills,True
1907,FC RAJAGIRIYA 03,RAJAGIRIYA ,6.9094108,79.8942538,Cargills,True
1074,FC BORALESGAMUWA,"231 , Dehiwala Road , Boralasgamuwa .",6.8416614,79.9067604,Cargills,True
1075,FC PANADURA,"163 , Galle  Road , Panadura .",6.8164799,79.8765378,Cargills,True
1312,EX PANADURA,"205, Galle Road, Panadura.",6.8164799,79.8765378,Cargills,True
1147,FC MINUWANGODA,"40, Colombo Road,  Minuwangoda.",7.1621265,79.9456288,Cargills,True
1166,FC KATUKURUNDA,"919, Galle Road,  Katukurunda.",6.5491144,79.9723291,Cargills,True
1180,FC RATMALANA,"No.143,Mount City,Galle Rd,  Rathmalana.",6.816062,79.8769278,Cargills,True
1182,FC PANADURA 2,"No.518,Galle Rd,  Panadura ( 02 ).",6.8164799,79.8765378,Cargills,True
1191,FC PEPILIYANA,"No.473/A.Colombo Road ,  Pepiliyana ,  Boralasgamuwa",6.8558915,79.8884941,Cargills,True
1140,FC HORANA,"No.142, Panadura Road ,  Horana.",6.6960605,80.028965,Cargills,True
1184,FC RAGAMA,"No.33, Kadawatha Road, Ragama",7.03597,79.9583635,Cargills,True
1149,FC KALUTARA,"No.272,Galle Road,  Kalutara  South",6.4190267,80.0024827,Cargills,False
1280,FC KALUTARA NORTH,"No. 264 , Galle Road,  Kaluthara North",6.4190267,80.0024827,Cargills,False
1293,FC KESBEWA,"No. 130A,  Horana Road,   Kesbewa.",6.722805,80.0413508,Cargills,False
1333,EX MORATUWELLA,"No. 487, new Galle Road, Motuwella",6.7511324,79.8888312,Cargills,True
1325,EX KIRIDIWELLA,"No.111, Radawana Road, Kirindiwela.",7.08172,80.0623196,Cargills,True
1454,FC MORATUWA OLD RD,"No. 151, Main street, Moratuwa",6.7964879,79.9008537,Cargills,True
1330,EX MORATUMULLA,"No. 46, Main Street,Moratumulla.",6.7900959,79.8933807,Cargills,False
1456,FC RATMALANA 02,"No. 417, Galle Road, Rathmalana",6.816062,79.8769278,Cargills,True
1463,FC HANWELLA,"No. 138/2B, Main Street, Hanwella",6.8978344,80.0814292,Cargills,True
1356,EX DIVULAPITIYA,"No.37, Bomugammana,Divulapitiya",7.2303143,80.016474,Cargills,True
1367,EX NALLURUWA,"No.830 Galle Road,Nalluruwa",6.5634638,79.9682322,Cargills,True
1373,EX ALUBOMULLA,"No. 256, Kurusa Handiya,Alubomulla,Panadura.",6.7113091,79.9458514,Cargills,True
1369,EX PIRIVENA JUNCTION,"No. 567,Pirivena Junction,Maharagama Road,Boralasgamuwa.",6.8054739,79.9263413,Cargills,True
1468,FC EKALA,"No. 100, Sanasa Building,Minuwangoda Road,Ekala.",7.146577,79.9336968,Cargills,True
1478,FC KESELWATTE,"No.29, Colombo Road,Keselwatta",6.752052,79.899885,Cargills,True
1476,FC HORANA2,"No 135, Anguruwathota Road,Horana",6.7099129,80.0695041,Cargills,True
1388,EX KALUTARA CENTRAL,"No 235,Central Junction,Nagoda, Kalutara South.",6.5657686,79.9836108,Cargills,True
1390,EX PUWAKPITIYA,"No. 402,404,392/E ,  Colombo Road, Puwakpitiya, Awissawella.",6.9360019,80.1972702,Cargills,True
1716,EX DELPE JUNCTION,"No 295, Kadawatha Rd, Ragama.",7.03597,79.9583635,Cargills,False
1398,EX MARADAGAHAMULLA,"No. 89, Negombo Road,Maradagahamula.",7.091585,79.8884605,Cargills,True
1732,EX WARAGODA,"No 390, Waragoda Road, Kelaniya.",6.9578999,79.9157307,Cargills,True
1719,EX DALUPOTHA,"Ex Dalupotha,No 594, Chilaw Road, Negombo.",7.2154132,79.84165,Cargills,True
1733,EX RATAMALANA STATION ROAD,"No 24, Sri Gnanendra Road, Ratmalana.",6.8111865,79.8688981,Cargills,True
1734,EX HUNUPITIYA,"No 58, Diulapitiya Road, Hunupitiya, Wattala.",6.9863638,79.9074482,Cargills,True
1737,EX KELANIYA,"No,15,Vihara MW,Cross Rd,Kelaniya",6.9517846,79.9132991,Cargills,True
1742,EX ELAPITIWALA,"No 121,Elpitiwala Ragama",7.0280037,79.923,Cargills,True
1748,EX KOTUGODA,"No.80/H/7 .MINUWANGODA RD, KOTUGODA.",7.1260702,79.9251082,Cargills,True
1565,FC MORATUMULLA,"No.411/1/2 ,De Zoisa Rd, Molte, Moratuwa",6.7880706,79.8912813,Cargills,True
1553,FC SEEDUWA 02,"No.245, Colombo Rd, Seduwa",7.1478081,79.9355641,Cargills,True
1753,EX PADUKKA,"No.49/A, Hanwella Rd, Padukka",6.9057359,80.0846073,Cargills,True
1755,EX DOMPE,"No: 217 J, Main Street, Dompe",6.9403947,80.0771962,Cargills,True
1754,EX NAIWALA,"Cargill Food City - Express, Reality pl. Building, Naiwala",7.873054,80.771797,Cargills,True
1758,EX INGIRIYA,"No.50,Ratnapura Road,Ingiriya.",6.8791262,80.2429977,Cargills,True
1595,FC BANDARAGAMA 02,"No. 84 ,Panadura Road ,Bandaragama.",6.7117325,79.9861412,Cargills,True
1570,FC BORUPANA,"1. NO: 69/1 , BORUPANA ROAD , RATHMALANA",6.814123,79.8908307,Cargills,True
1587,FC PALLIMULLA,"No. 170 , Old Galle ,Pallimulla ,Panadura.",6.7414417,79.9031776,Cargills,True
1906,FC RAWATHAWATTA,"No. 491 ,Galle Road ,Rawathawatte ,Moratuwa.",6.7906269,79.8896223,Cargills,True
1904,FC RAGAMA 02,"No.15, Peralanda Rd,Ragama",7.0303333,79.9162285,Cargills,True
1769,EX MORAGAHAHENA,"No.437 S1,Moragahahena,Millewa.",6.784184,80.0541909,Cargills,True
1617,FC KATUKURUNDA 02,"No.669 Galle Rd,Wettumakada, Katukurunda",6.5664402,79.9678797,Cargills,True
1615,FC MINUWANGODA 02,MINUWANGODA,7.1842076,79.9500477,Cargills,True
1656,FC PEPILIYANA 02,PEPILIYANA,6.8562846,79.8890356,Cargills,True
1662,FC KIRIDIWELA,KIRIDIWELA,7.0411825,80.1289324,Cargills,True
1685,FC AKUREGODA,AKUREGODA,6.8937244,79.9486489,Cargills,True
1811,EX KASAGAHAWATTA,KASAGAHAWATTA,7.1210003,79.9150724,Cargills,True
1835,EX PAYAGALA,PAYAGALA,6.5186103,79.9947956,Cargills,True
1895,EX EGALOYA,EGALOYA,6.679771,80.1628703,Cargills,True
1898,EX DUNAGAHA,DUNAGAHA,7.2220533,79.9780178,Cargills,True
1068,FC NEGOMBO,"355 , Main  Street  , Negombo .",7.2108702,79.8400712,Cargills,True
1087,FC JAELA,"49 , Negombo Road , Ja-Ela",7.078096,79.890508,Cargills,True
1102,FC CHILAW,"1 , Jetty  Street , Chilaw .",7.5790038,79.7930198,Cargills,True
1112,FC KADAWATHA,"831 , Kandy  Road , Kadawatha .",7.0031894,79.9561294,Cargills,True
1136,FC PELIYAGODA,"304 , Negombo  Road , Peliyagoda",6.9650494,79.8819826,Cargills,True
1131,FC WENNAPPUWA,"25/2  ,  Chilaw  Road , Wennapuwa .",6.131082,80.104173,Cargills,False
1144,FC SEEDUWA,"673 , Negambo Road, Liyanagemulla  Seeduwa .",7.1305,79.8871,Cargills,True
1142,FC KANDANA,"39 A  Negambo Road , Kandana .",7.048,79.8937,Cargills,True
1317,EX KATUNAYAKE SLAF,SLAF Base Katunayaka,7.1852222,79.8768381,Cargills,True
1192,FC NITTAMBUWA,"No.89, Kandy  Road, Nittambuwa.",7.1372076,80.0923231,Cargills,True
1194,EX BIA KATUNAYAKE,"CFC.Depatur concord, B.I.A. Katunayake",6.855323,79.865709,Cargills,False
1196,FC KADAWATHA 2,"No.317, Kanday Road, Kadawatha.",7.0009,79.95012,Cargills,True
1198,FC MIRIGAMA,"No.93, Giriulla  Road ,   Merigama",7.247844,80.129836,Cargills,True
1283,FC WELIWERIYA,"No. 28, New Kandy Road,  Weliweriya",7.0324549,80.0281104,Cargills,True
1282,FC DELGODA,"No. 348, New Kandy Road,  Delgoda .",6.9799234,80.0089071,Cargills,True
1296,FC NEGOMBO 2,"No 266, Colombo Road,   Negambo.",6.101683,80.126999,Cargills,False
1403,FC WELISARA,"No. 768, Negombo road,   Welisara , Ragama.",7.0263493,79.9236484,Cargills,True
1417,FC JAELA 02,"No. 417, Negombo Road, Jaela",7.0744,79.8919,Cargills,True
1414,FC YAKKALA,"No. 99, Yakkala Park, Kandy Road, Yakkala.",7.0859203,80.0335639,Cargills,True
1415,FC MAKOLA,"No. 99 Makola South, Makola",6.9749497,79.9499272,Cargills,False
1421,FC THIHARIYA,"No.122/1 Parakumbamahal, Thihariya, Kalagedihena",7.1264859,80.0705602,Cargills,True
1423,FC BANDARAWATTE,"No. 160/9A, New Kandy Road, Bandarawatte, Biyagama.",6.965946,79.976701,Cargills,True
1427,FC ELAKANDA,"No. 132 Canal Road, Elakanda",7.025844,79.865896,Cargills,True
1334,EX PASYALA,"No. 174 2/4, Kandy Road, Pasyala",7.155695,80.1112398,Cargills,True
1337,EX KANDANA,"No. 76 Station Road,Kandana",7.053165,79.9193674,Cargills,True
1351,EX SEEDUWA PALLIYAWATTA,"No. 344, Kotugoda Road,Palliya Junction,Raddolugama",7.130979,79.886749,Cargills,True
1365,EX KATUNERIYA,"St. Anthonies Building, Chilaw Road, Katuneriya",7.3893081,79.8319885,Cargills,True
1472,FC PETHIYAGODA,"No. 16  Biyagama Road,Pethiyagoda,Kelaniya",6.9553,79.922,Cargills,True
1358,EX BOPITIYA,"No. 1, Pamunugama Road,Bopitiya",7.07,79.855,Cargills,True
1474,FC GANEMULLA,"No. 367, Kadawatha Road, Ganemulla",7.0603137,79.9626773,Cargills,True
1376,EX VEYANGODA,"No. 14, Good Shed Road, Veyangoda.",7.1534492,80.0602466,Cargills,True
1374,EX AMBEPUSSA,"No. 365, Colombo Road,Ambepussa.",7.2413572,80.2111758,Cargills,True
1384,EX DANDUGAMA,"No. 366, Colombo Road,Dandugama,Ja-Ela.",7.0744,79.8919,Cargills,True
1480,FC CHILLAW2,"No. 98, Colombo Road,Chillaw.",7.256149,79.855753,Cargills,False
1389,EX GREEN ROAD,"No.138/140 Greens Road, Negombo.",7.208614,79.840144,Cargills,True
1391,EX NATTANDIYA,"Kuliyapitiya Road, Naththandiya",7.397316,80.037741,Cargills,True
1395,EX MADAMPE,"No. 33, Station Road,Madampe",7.5216,79.8687,Cargills,True
1397,EX WATHUPITIWALA,"No.392,ATHTHANAGALLA ROAD, WATHUPITIWALA.",7.1231,80.11,Cargills,True
1721,EX LEWIS PLACE NEGOMBO,"No.132/A Poruthota Road ,Eththukala, Negombo.",7.2083,79.8358,Cargills,True
1729,EX NEGOMBO Y JUNCTION,"No. 297/1, Meerigama Road,Mahahunupitiya,Negombo.",7.2083,79.8358,Cargills,True
1731,EX RANMUTHUGALA,"No 571/4, Ranmuthugala, Kadawatha.",7.0019661,79.9512673,Cargills,True
1499,FC ENDERAMULLA,"No. 63 ,64 ,Dalupitiya Road, Enderamulla",6.9963743,79.9162626,Cargills,True
1486,FC GAMPAHA2,"No. 257 ,Colombo Road ,Gampaha.",7.0911057,79.997071,Cargills,True
1581,FC NITTAMBUWA 02,"Unit 2, Veyangoda Rd, Nittambuwa",7.1426,80.0938,Cargills,False
1586,FC GAMPAHA 03,"No. 27 ,Oruthota Road ,Gampaha.",7.077059,79.985504,Cargills,True
1757,EX KIRILLAWALA,"NO 538 KANDY ROAD ,KIRILLAWALA, KADAWATHA",7.0346833,79.9902341,Cargills,True
1577,FC KADAWATHA 03,"No.467/11,Circular Road,Kadawatha",7.0009,79.95012,Cargills,True
1593,FC WELIPILLAWA,"No: 408/B/1, Welipillewa, Ganemulla.",7.0448687,79.9500936,Cargills,True
1599,FC WELISARA 02,"No.607, Negombo Rd,Maththumagala",6.984836,79.888517,Cargills,True
1767,EX URAPOLA,"121/F, Ruwanwella Rd, Deenadamunuwa, Urapola",7.2723,80.5381,Cargills,False
1495,FC KIRIBATHGODA 02,"No.153, Makola Rd, Kiribathgoda",6.9780598,79.9273908,Cargills,True
1552,FC RADDOLUGAMA,"No.362 C1A NHS Road,Raddolugama",7.102881,79.889244,Cargills,True
1905,FC NEGOMBO 03,"No. 28, Colombo Road ,Negombo",7.246668,79.850296,Cargills,False
1610,FC WENNAPPUWA 02,"No. 354 ,Colombo Road, Wennappuwa.",7.295095,79.85156,Cargills,True
1609,FC AWARIWATTA,"No.436,Baseline  Road, Awariwatta, Katunayeke",6.921324,79.877723,Cargills,False
1613,FC WATTALA 02,"No.79, Negombo Road,Wattala",7.0063561,79.8969779,Cargills,True
1611,FC GANEMULLA 02,GANEMULLA ,7.0682842,79.9613944,Cargills,True
1653,FC KOCHCHIKADE NEW,KOCHCHIKADE,6.9432825,79.8549705,Cargills,False
1674,FC YAKKALA 02,YAKKALA ,7.0859203,80.0335639,Cargills,True
1677,FC NEGOMBO 04,NEGOMBO ,7.2094282,79.833117,Cargills,True
1792,EX MALWATHUHIRIPITIYA,MALWATHUHIRIPITIYA,7.05182,80.06536,Cargills,True
1839,EX YAKKALA,YAKKALA,7.0859203,80.0335639,Cargills,True
1855,EX MIRISWATTA,MIRISWATTA,6.0157315,80.7189695,Cargills,False
1856,EX KIMBULAPITIYA,KIMBULAPITIYA,7.2056808,79.8957069,Cargills,True
1857,EX WILIMBULA,WILIMBULA,7.0265419,80.0660285,Cargills,False
1861,EX KATANA,KATANA,7.2505527,79.9051957,Cargills,True
1871,EX PELIYAGODA (IOC),PELIYAGODA (IOC),6.9685,79.8836,Cargills,True
1160,FC ATTIDIYA,"251, Main Road ,  Attidiya .",6.8404709,79.8844403,Cargills,True
1585,FC BANDARAWELA 02,"No:393,BADULLA RD,BANDARAWELA",6.8284404,80.9957718,Cargills,True
1658,FH HAVELOCK CITY,HAVELOCK CITY,6.8827383,79.8683695,Cargills,True
1673,FC WALPOLA,WALPOLA,6.918308,79.9220686,Cargills,True
1684,FC LEWELLA,LEWELLA,7.299051,80.6507268,Cargills,True
1686,EX ANGUNAKOLAPELASSA,ANGUNAKOLAPELASSA,6.1655689,80.9031172,Cargills,True
1687,FC ANGUNAWALA,ANGUNAWALA,7.2391815,80.5924449,Cargills,True
1688,FC NUGAWELA,NUGAWELA,7.3273835,80.5878658,Cargills,True
1689,FC CHILLAW 03,CHILLAW 03,7.5619894,79.8016569,Cargills,True
1690,FC VEYANGODA,VEYANGODA,7.1540552,80.0593752,Cargills,True
1691,FC MOUNT LAVINIA 02,MOUNT LAVINIA 02,6.8521774,79.9096853,Cargills,True
1692,FC TORRINGTON SQUARE,TORRINGTON SQUARE,6.9035383,79.8681098,Cargills,True
1693,FC KATUBEDDA (SQUARE),KATUBEDDA (SQUARE),6.8014572,79.8996789,Cargills,True
1696,FC HAKMANA,HAKMANA,6.0795539,80.6576623,Cargills,True
1860,EX POLPITHIGAMA,POLPITHIGAMA,7.8211511,80.4062219,Cargills,True
1868,EX PUTTALAM,PUTTALAM,8.0407913,79.839386,Cargills,True
1873,EX KANDALAMA (MIRIGAMA),KANDALAMA (MIRIGAMA),7.269372,80.1330885,Cargills,True
1880,EX HINGURAKGODA,HINGURAKGODA,8.0415888,80.9532359,Cargills,True
1881,EX ATIGALA,ATIGALA,6.894662,80.0562864,Cargills,True
1883,EX KUMBALGAMA,KUMBALGAMA,6.6898822,80.8045568,Cargills,True
1884,EX KONDAVIL,KONDAVIL,9.7030007,80.0339312,Cargills,True
1886,EX CAPITAL HEIGHTS,CAPITAL HEIGHTS,7.873054,80.771797,Cargills,True
1889,EX WORLD TRADE CENTRE,WORLD TRADE CENTRE,6.9326701,79.8437576,Cargills,True
