CODE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DATE
1746,EX MALIGAWATTE 2,"MALIGAWATTE , Sri Lanka",6.9372716,79.8717512,Cargills,3/3/2025
1749,EX ALADENIYA,"ALADENIYA, Sri Lanka",7.330693,80.5688428,Cargills,3/3/2025
1756,EX BINDUNUWEWA,"BINDUNUWEWA, Sri Lanka",6.8431887,81.002301,Cargills,3/3/2025
1759,EX MARADANA 2,"MARADANA , Sri Lanka",6.926997,79.8639835,Cargills,3/3/2025
1760,EX THALDUUWA,"THALDUUWA, Sri Lanka",6.9671512,80.229343,Cargills,3/3/2025
1761,EX NARAHENPITA,"NARAHENPITA, Sri Lanka",6.8975934,79.881483,Cargills,3/3/2025
1762,EX NAWAGAMUWA,"NAWAGAMUWA, Sri Lanka",6.9203195,80.0171609,Cargills,3/3/2025
1763,EX URAGASMANHANDIYA,"URAGASMANHANDIYA, Sri Lanka",6.349044,80.0978637,Cargills,3/3/2025
1766,EX PINNADUWA FAIRWAY,"PINNADUWA FAIRWAY, Sri Lanka",7.873054,80.771797,Cargills,3/3/2025
1768,EX ELPITIYA,"ELPITIYA, Sri Lanka",6.2879969,80.1596041,Cargills,3/3/2025
1770,EX PALAPATHWELA,"PALAPATHWELA, Sri Lanka",7.5377383,80.6271415,Cargills,3/3/2025
1772,EX LABUDUWA,"LABUDUWA, Sri Lanka",6.0707331,80.2335255,Cargills,3/3/2025
1773,EX UNAWATUNA,"UNAWATUNA, Sri Lanka",6.0174469,80.2488596,Cargills,3/3/2025
1774,EX DEHIWALA,"DEHIWALA, Sri Lanka",6.8559485,79.8629683,Cargills,3/3/2025
1776,EX MALIGAWATTE 03,"MALIGAWATTE , Sri Lanka",6.9372716,79.8717512,Cargills,3/3/2025
1777,EX RIKILLAGASKADA,"RIKILLAGASKADA, Sri Lanka",7.1486516,80.7907103,Cargills,3/3/2025
1779,EX UDAWALAWA,"UDAWALAWA, Sri Lanka",6.4184828,80.823938,Cargills,3/3/2025
1780,EX MORAWAKA,"MORAWAKA, Sri Lanka",6.2652802,80.491047,Cargills,3/3/2025
1781,EX AHUNGALLA,"AHUNGALLA, Sri Lanka",6.3132776,80.0409178,Cargills,3/3/2025
1782,EX KANTHALE,"KANTHALE, Sri Lanka",8.3512634,81.0069928,Cargills,3/3/2025
1783,EX JAYANTHIPURA,"JAYANTHIPURA, Sri Lanka",7.9483156,81.0017827,Cargills,3/3/2025
1784,EX DODANGODA,"DODANGODA, Sri Lanka",6.5417313,80.0433503,Cargills,3/3/2025
1785,EX GALLE FORT,"GALLE FORT, Sri Lanka",6.0304592,80.2150207,Cargills,3/3/2025
1787,EX BADDEGAMA,"BADDEGAMA, Sri Lanka",6.1688292,80.1793976,Cargills,3/3/2025
1788,EX BADULLA,"BADULLA, Sri Lanka",6.9934009,81.0549815,Cargills,3/3/2025
1790,EX HALDUMMULLA,"HALDUMMULLA, Sri Lanka",6.7602835,80.8809283,Cargills,3/3/2025
1791,EX IBBAGAMUWA 02,"IBBAGAMUWA , Sri Lanka",7.5554101,80.456443,Cargills,3/3/2025
1795,EX NOROCHCHOLAI,"NOROCHCHOLAI, Sri Lanka",8.0348657,79.7315747,Cargills,3/3/2025
1796,EX POTHUPITIYA,"POTHUPITIYA, Sri Lanka",6.4631156,80.4307831,Cargills,3/3/2025
1797,EX PITIGALA,"PITIGALA, Sri Lanka",6.3419553,80.2377078,Cargills,3/3/2025
1799,EX AMBANPOLA,"AMBANPOLA, Sri Lanka",7.9181144,80.2404959,Cargills,3/3/2025
1800,EX HAPUGALA,"HAPUGALA, Sri Lanka",6.0765847,80.1958755,Cargills,3/3/2025
1801,EX PALLEBEDDA,"PALLEBEDDA, Sri Lanka",6.4872288,80.6937177,Cargills,3/3/2025
1802,EX BULATHKOHUPITIYA,"BULATHKOHUPITIYA, Sri Lanka",7.1045281,80.336047,Cargills,3/3/2025
1803,EX TANGALLE,"TANGALLE, Sri Lanka",6.0243383,80.7940726,Cargills,3/3/2025
1806,EX THIHAGODA,"THIHAGODA, Sri Lanka",6.0133387,80.5660041,Cargills,3/3/2025
1807,EX WALASMULLA,"WALASMULLA, Sri Lanka",6.1508888,80.6937177,Cargills,3/3/2025
1809,EX ARACHCHIKANDA,"ARACHCHIKANDA, Sri Lanka",6.1382193,80.1344842,Cargills,3/3/2025
1810,EX ALAWWA 02,"ALAWWA , Sri Lanka",7.2954302,80.2366261,Cargills,3/3/2025
1816,EX MADAWALA ULPOTHA,"MADAWALA ULPOTHA, Sri Lanka",7.6155983,80.6354665,Cargills,3/3/2025
1818,EX PORT AUTHORITY,"PORT AUTHORITY, Sri Lanka",7.873054,80.771797,Cargills,3/3/2025
1825,EX YATIYANTOTA,"YATIYANTOTA, Sri Lanka",7.0288824,80.2955419,Cargills,3/3/2025
1826,EX YMCA,"YMCA, Sri Lanka",6.9138726,79.8525287,Cargills,3/3/2025
1828,EX HIRIPITIYA,"HIRIPITIYA, Sri Lanka",7.6579606,80.3686488,Cargills,3/3/2025
1834,EX VAVUNIYA,"VAVUNIYA, Sri Lanka",8.7542029,80.4982402,Cargills,3/3/2025
1836,EX RAIGAMA,"RAIGAMA, Sri Lanka",6.7266167,80.0164621,Cargills,3/3/2025
1840,EX WATAREKA,"WATAREKA, Sri Lanka",6.8472579,80.0674619,Cargills,3/3/2025
1841,EX URUBOKKA,"URUBOKKA, Sri Lanka",6.3065297,80.6306103,Cargills,3/3/2025
1842,EX KEKANADURA,"KEKANADURA, Sri Lanka",5.9637528,80.6132646,Cargills,3/3/2025
1843,EX THELDENIYA,"THELDENIYA, Sri Lanka",7.3153819,80.7449309,Cargills,3/3/2025
1844,EX YANTHAMPALAWA,"YANTHAMPALAWA, Sri Lanka",7.5008975,80.3477676,Cargills,3/3/2025
1845,EX PIDURUWELLA,"PIDURUWELLA, Sri Lanka",7.4689738,80.302307,Cargills,3/3/2025
1847,EX HIKKADUWA 02,"HIKKADUWA , Sri Lanka",6.1394676,80.1062861,Cargills,3/3/2025
1850,EX NINTAVUR,"NINTAVUR, Sri Lanka",7.3314137,81.8333656,Cargills,3/3/2025
1852,EX RANNA,"RANNA, Sri Lanka",6.0935429,80.8626864,Cargills,3/3/2025
1853,EX WEERAKETIYA,"WEERAKETIYA, Sri Lanka",6.1476081,80.7633743,Cargills,3/3/2025
1854,EX KANNATHTHOTA,"KANNATHTHOTA, Sri Lanka",7.0947226,80.2822811,Cargills,3/3/2025
